V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.417642707,0.295292525,-1.193067934,-1.996569181,0.981017615,-0.988240062,1.245460897,-0.413144937,-2.082906203,0.406129059,0.944101014,-0.014343877,0.31081728,0.381208345,-1.660570111,0.2313706,0.187589681,-1.272354324,0.73409577,0.06570855,0.614588462,1.72593505,-0.389510688,0.812355988,0.548585893,0.174680733,-0.063098349,-0.042530841,30,0
0.01162791,0.650544378,0.108601539,-0.769161841,0.495363881,-0.622588256,0.783758464,0.066420232,-0.005873761,-0.191051609,0.116691985,-0.257550491,-1.800907653,0.643889111,-0.877432601,0.30168104,-0.698581445,0.096488886,0.363870418,-0.117876341,-0.251690927,-0.678883564,0.042491013,-0.463163143,-0.525859615,0.150912113,0.229242102,0.079983243,7.14,0
-0.183487222,0.376912453,0.833906979,-1.128246606,-0.183552597,1.008217701,-0.783019747,0.854251894,0.592947332,-0.990924402,-0.102223737,1.337033524,1.575226032,-0.370071444,-0.094388777,1.111101975,-1.276962982,1.222233936,-0.047832582,-0.115320891,0.349437375,1.016023546,-0.061323774,-0.154023988,-0.490274093,-4.33E-05,-0.035383308,-0.050777137,9.99,0
-1.355064315,0.035670339,1.954004686,-2.468854279,-1.544768135,-0.486340527,0.102037067,0.669682841,1.135102509,-2.22179143,0.737073675,0.635570366,-1.683552617,0.323381934,-0.464214578,0.035836229,-0.186823784,0.672014237,0.277392539,-0.060204549,0.132798134,0.115818201,0.023186366,0.533455357,0.405326683,-0.196998606,-0.123511636,-0.001265677,124.5,0
-3.757455186,-3.962816927,1.491426002,-1.027734909,1.435457092,-1.044507462,-2.246046711,1.129217497,3.04512625,-2.42635797,1.624844333,-1.180298586,0.353982327,1.695124835,-1.326200967,-1.046848701,1.447116596,0.257618569,-0.253977189,0.868491839,0.570073315,0.673181755,-0.031735369,-0.2613886,-0.086270459,0.023510605,0.04942418,-0.528823644,104.4,0
0.753389915,-1.471844349,0.54648995,-1.0335788,-1.751645622,-0.870849981,-0.407733662,-0.028004899,2.140847117,-1.245972702,-0.642725779,-0.103462172,-1.55229332,0.170698264,1.549181436,-0.279701755,0.025492324,0.315155621,0.669314576,0.354604931,0.123620491,-0.086387567,-0.230815495,0.418322079,0.210759818,-0.050519923,-0.015243216,0.069018041,270,0
1.977937774,0.144032975,-1.754578482,0.547373031,0.2282284,-1.452308424,0.396879499,-0.458757447,0.443710503,-0.520471263,-0.238701097,0.559874662,0.982624612,-0.915007497,0.801577888,0.180794129,0.320231624,0.409921804,-0.429847601,-0.053559428,0.22912905,0.786330321,-0.078151537,-0.059241,0.278190684,-0.10754354,-0.004366951,-0.022054683,47.14,0
-1.05405557,1.070445832,0.40052935,-1.217041364,0.687128338,-0.411511845,1.031930736,0.303873415,-0.506312962,-1.346288675,-2.238952458,-0.586256176,-0.658790173,0.501507287,-0.699792839,0.370350319,-0.569071335,-0.323003386,0.045780271,-0.187542939,-0.263013053,-0.979101459,-0.366873287,-1.015349784,0.828013007,0.380728375,-0.207184052,-0.04318887,39.79,0
-1.128254736,0.376313438,2.028615408,-0.562881868,-0.096806403,-0.326321668,1.056575879,-0.612644297,0.378420809,0.021216681,0.250891601,0.158519798,0.438149682,-0.745270735,0.88243033,0.163891602,-0.702063975,-0.659171591,-1.5242809,-0.289355883,0.087767543,0.663351753,-0.31354236,0.479097075,-0.068179246,0.283822846,-0.795455055,-0.364954651,104.7,0
-0.186303304,0.445805536,-0.610574177,-0.721342924,2.761188578,3.487824599,0.358163901,0.8806683,-0.134325615,-0.522920046,-0.891283693,0.006789917,-0.362478937,0.08961249,-0.987119686,0.06920019,-0.851758255,0.043736186,-0.308988715,-0.068144037,0.023644292,0.031121493,0.05102365,0.990347419,-0.592105805,-0.684309674,0.230074368,0.230096678,33.37,0
-0.479185132,-0.518686974,0.458336587,-3.631914035,1.756678688,3.320032829,-0.478855477,0.587831645,-2.445937429,1.061417782,-0.363670693,-1.482893743,0.288210397,-0.553968239,0.25456586,-0.044709339,-0.292529737,0.470493989,-0.288407363,-0.133713069,-0.253976395,-0.458341898,-0.325431594,0.970334444,0.517263941,-0.30573243,-0.253089269,-0.150435631,15,0
2.083591534,-1.000408624,-1.373241801,-1.024555483,-0.540247022,-0.60899301,-0.540781987,-0.016671301,-0.461933909,0.998815508,0.819833717,-0.865871727,-1.982211343,0.604580495,-0.312632752,1.138893385,0.155488646,-1.147787415,0.968168998,-0.053196624,-0.00270117,-0.300839809,0.317468012,0.631788503,-0.3258869,-0.474612811,-0.060923105,-0.056674188,56,0
0.342984505,-0.269603275,1.045235407,-0.324667034,-0.268264028,0.298312154,-0.180632176,0.093890391,1.218900427,-0.147729596,0.025502591,0.404922294,-0.200388591,-0.376942834,0.0163606,0.628695156,-1.297489434,1.493642423,0.190899519,0.026640104,0.497841383,1.698813202,0.342795395,-0.495403623,-2.310427089,-0.570967888,0.280570079,0.161754258,55.38,0
-0.501412247,0.177423956,1.884625196,-1.756822351,-0.353688869,-0.890591215,0.128706125,-0.037816691,-1.766993191,0.072852408,1.579693938,0.314707535,0.771450725,-0.276860839,-0.640263397,1.374399608,-0.186372119,-0.980916779,0.204358012,0.141999553,0.257356727,0.549852353,-0.294100624,0.562991313,0.553597711,-0.315836856,-0.046854838,-0.036503304,2.95,0
-0.963733842,1.039180566,2.171461409,-0.640322188,0.268861128,-0.719383347,0.997063697,-0.211929181,-0.630974942,-0.159607126,1.633640118,0.924036987,0.431880899,-0.056030058,-0.240307945,0.456901067,-0.938393257,-0.111251106,-0.393402445,0.136319817,-0.224300735,-0.518908463,-0.221028448,0.530851473,0.19882059,-0.039672482,-0.054553909,-0.115374123,8.41,0
-0.584938952,0.765679573,1.189277094,-0.279933172,0.747861108,0.845604137,0.456924586,0.356064433,-0.236377535,-0.348321275,0.035200831,0.499184831,-0.086283523,-0.020984841,-0.779604443,-0.175303986,-0.335023986,-0.097085454,0.759332334,0.117945443,-0.180812244,-0.268682587,-0.269529784,-1.113055997,0.037475133,0.323783754,0.327763484,0.148973531,7.73,0
-1.094826603,-0.403036801,0.346435653,0.096948213,2.792736326,-0.760274863,0.143416888,-0.096531801,-0.702162508,-0.444847727,0.824251108,0.645496842,0.871401158,-0.999867894,-0.181607831,0.025015555,0.292289085,0.559557847,1.60547204,0.621422029,-0.203347262,-0.770433279,0.034904181,0.031219859,-0.145397306,0.343034341,-0.132897418,-0.053299718,1.98,0
0.65427078,0.772794592,-1.564387458,-0.904675073,1.488749272,-1.908551309,2.046819714,-0.873054663,-0.108383602,-0.222587185,-1.25580077,-0.429257376,-0.834787903,0.717255874,-0.757408164,-1.042130215,-0.423803544,-0.350238104,-0.07152273,-0.264514883,0.460143014,1.708767202,-0.169254375,-0.028623536,-1.1713282,0.073225548,0.113258906,0.096126127,4.07,0
2.136302696,0.028751123,-2.508104181,0.106354903,0.715224056,-1.419252565,0.798810341,-0.445942175,-0.129815525,0.447549344,0.39659679,-0.080501634,-1.708275715,1.297923665,-0.761929743,-0.433843758,-0.348509649,0.021057454,0.514937394,-0.319353498,0.26852863,0.867182249,-0.201915275,-0.256901511,0.581725227,1.023668953,-0.159831629,-0.114307648,2,0
-0.334579744,1.144336997,-1.546258238,-1.33174747,1.159028668,-0.917187913,1.161684617,0.225953642,-0.499449157,-0.485826539,-0.6155793,-0.539747754,-1.831990811,1.513497402,-0.652359215,0.048021097,-0.776583884,0.714901618,0.565947561,-0.236396565,0.253878204,0.68874854,-0.302496203,-1.092499703,-0.226021397,0.14357261,0.251267953,0.181373955,11.56,0
-2.912532736,2.584915052,-1.16913245,-0.661950473,1.271719012,5.545464404,-3.443471804,-6.672558861,-0.181029511,-0.685333686,-0.977315046,0.720260813,-0.527678508,0.828545574,-0.282616366,-0.071832347,0.611830593,0.331651369,1.123976393,-0.511563604,4.071568188,-1.483107408,0.757989886,0.94970272,0.230426303,0.541395775,0.214544334,0.1107733,30.67,0
-0.877554001,1.089059982,0.834744964,0.981443489,-0.200747513,-0.834779974,0.50923622,0.212751935,-0.723737616,-0.339548823,-0.700765275,-0.088363015,-0.103031946,0.660010916,1.022341874,-0.183115124,-0.026594078,0.178787293,0.447964331,-0.16796534,0.197915622,0.496423127,0.088936108,0.388648639,-0.202903447,-0.336505046,-0.047492347,0.069102625,39.1,0
-0.128230363,0.802379053,0.204750246,-0.590885028,0.38214924,-1.115326396,0.964850118,-0.20492044,0.132368815,-0.281898763,-1.087296575,-0.241607894,-0.643972424,0.204513338,-0.312764098,-0.051645146,-0.402007682,-0.650830545,-0.047742983,-0.104403208,-0.259799994,-0.632168512,0.140493676,-0.051353544,-0.499413786,0.134149302,0.117259088,0.085291853,7.99,0
-1.404279681,0.218923552,0.971863259,-0.583536042,-0.695363916,0.995587518,0.922655497,0.671946261,-0.425045158,-1.279407629,0.115826112,0.130832491,-0.527460804,0.610398696,0.442558897,0.687938363,-0.753004309,1.067089737,0.764165493,0.507080014,0.074476774,-0.513081041,0.416653365,0.102370456,0.459901934,-0.434284837,-0.162951283,0.023329607,286.71,0
1.148901435,-0.724692655,0.877789966,-0.652958111,-1.205268887,0.039715761,-0.85963492,0.242730558,2.149778531,-1.04735675,0.409905301,1.26129591,-0.696691717,-0.299792197,-0.630280236,-0.707780125,-0.048431478,0.805244962,1.240268955,-0.103340174,0.160592467,0.832288936,-0.291258355,0.05747593,0.795599391,-0.400918649,0.096417744,0.018664714,28.41,0
2.038797122,0.139606063,-2.03174814,1.025880297,1.036870441,-0.187914154,0.560324775,-0.227543327,-0.042093601,0.411648921,-0.183189675,0.855545951,0.224261511,0.592421145,-1.179507214,-0.241439931,-0.794721615,0.14624005,0.469949241,-0.20589161,0.041889716,0.310631516,-0.164424183,-1.14105793,0.581620257,-0.441967697,-0.019767052,-0.080273969,21,0
-0.57747614,-0.748670221,3.019815414,-3.30567818,-0.844325461,0.519854802,-0.272372542,-0.460032055,-1.427949746,1.340586301,0.699210249,-0.451350116,1.382789787,-1.778869777,-0.439848826,0.368413936,-0.85712413,1.107317833,-0.852639337,-0.126443854,-0.014615665,0.834108766,-0.494118035,-0.38427653,0.26043426,-0.169204132,-0.641031867,-0.629759468,29.5,0
-0.438154908,0.953185646,-0.198632735,0.941821805,1.424616582,-1.211964075,1.491791054,-0.482873712,-1.096917656,0.033571004,-0.812534469,-0.034564369,0.338835664,0.682773993,0.413008691,-0.938667927,-0.121073753,-0.235830085,0.60491514,-0.075525514,0.245229224,0.835366415,-0.075967039,-0.06053306,0.036528085,-0.38513817,0.070793239,0.186557636,14.35,0
-1.542141935,1.138741371,1.1533467,-1.426005829,-0.613350333,-0.505472883,0.007802067,0.741250094,0.134348292,-0.176117644,1.277250846,0.225976833,-1.487999921,0.642254035,0.195850934,0.59878737,-0.343095288,-0.189798055,-0.887879218,0.049477488,-0.029450233,-0.098012616,0.042133069,0.213926328,-0.397682745,0.734903169,0.361947011,0.208875519,15.98,0
-1.131433046,0.556825666,1.854153511,-1.955357928,-0.546161423,-0.173450457,-0.219002168,0.67645475,1.059417649,-2.124961057,-0.97897704,0.314171635,-0.497994847,0.110991206,0.964722663,-0.331964635,-0.026368452,0.036855671,-0.18349244,-0.260221551,0.083796295,0.250016449,-0.324379018,-0.283989511,0.492567876,-0.719590329,-0.000290214,-0.003971809,1,0
1.339914269,-1.434809572,0.115153849,-1.70345738,-1.05114174,0.559392665,-1.228067426,0.208311371,-1.813620089,1.525555048,0.314542306,-0.869567274,-0.141255945,-0.050824841,0.488191543,0.10389104,0.075569593,0.456921932,0.111294432,-0.190147546,-0.325862632,-0.806681473,-0.010246107,-1.212238457,0.127881852,-0.331790335,0.033552034,0.017021162,95,0
1.920673905,-0.502960528,-0.386028129,0.289098978,-0.751019135,-0.528680443,-0.555432593,0.010176171,0.834164244,0.195319914,0.875238341,0.941666897,-0.154844073,0.144843461,-0.217395706,0.481658682,-0.690241841,0.347130296,0.035764158,-0.150829227,0.172359806,0.585146503,0.17427541,0.127645967,-0.354846408,0.602859223,-0.050087682,-0.057397593,29.99,0
-1.363383121,-1.082271653,1.743015634,-1.619899464,-1.050071761,0.816927799,0.640946621,0.483083555,1.720115214,-2.065652684,0.071765143,0.296676794,-2.2860366,-0.142326801,-1.199941372,-0.815560518,0.114071085,0.554324544,0.313997958,0.378736513,0.322126246,0.669589095,0.300123203,-0.332968095,0.492327709,-0.606591119,0.054321261,0.110151254,290,0
-0.576380266,0.255680654,2.05745491,0.018960803,-0.50520279,-0.769432397,-0.84357425,-0.551884713,0.990440944,-0.561027997,-0.968687429,-0.44510416,-1.861926554,-0.176519283,-0.336345334,0.384567938,-0.183823393,-0.106948553,-0.886606174,-0.533654322,0.740692212,-0.351506496,-0.498561276,0.703498912,-0.539572868,0.08749402,0.082698921,-0.000807721,11.5,0
0.647400946,-0.774689294,0.372791378,-0.649799499,-0.855405905,0.282128522,-0.816156535,-0.085160962,-1.116521382,1.524836851,1.717333465,-2.712531302,2.819814398,1.138261937,-0.558566581,-1.452190918,1.788285202,1.209966793,2.485300588,0.147218591,0.009695738,0.730502777,0.501342509,0.723632107,-1.920926604,-0.085777803,0.351587739,0.324848009,78.65,0
-0.85600337,-0.380800206,3.024711639,-1.501827154,-1.351261614,0.917779482,-1.039195188,0.776822231,0.229925813,-0.135507054,0.165688275,-0.856679518,-2.50484377,-0.901092557,-2.146407357,0.710429044,0.83120928,-0.954560502,0.412218975,0.007282485,0.191636976,0.825584514,-0.367812275,0.025507994,0.371251521,-0.092770909,0.345267064,0.111244468,1.5,0
1.178921589,0.218024274,0.410203092,1.388647774,-0.156334687,-0.187144926,0.045749399,-0.002647653,0.319872296,-0.115801925,-0.568233151,0.430562318,-0.318120565,0.101046132,-0.074514307,-0.715404785,0.273988923,-0.956935962,-0.364093331,-0.21719504,-0.108429597,-0.067697807,-0.053210206,0.089403154,0.65965344,-0.311399083,0.040060681,0.014355049,1,0
2.247097814,-0.500405481,-2.038733762,-1.126956362,0.1840339,-0.984050783,0.029478815,-0.344301517,-1.209818759,1.077482051,1.194061584,0.084886998,0.048814658,0.509653246,-0.639225079,0.656749366,0.117723774,-1.299241031,0.877455541,-0.039651339,0.342972882,0.957399068,0.024635705,0.758059036,0.33564283,-0.038180926,-0.076279242,-0.082998604,1,0
-1.90036775,2.038190089,-0.177582906,-0.151492981,-0.665201882,-0.211570283,-0.604496575,1.568818991,-0.661287353,-0.423821901,0.910218215,0.750194483,-0.37624641,0.71058882,0.455465944,0.740695451,0.440271615,0.173989117,-0.107386887,-0.013217413,-0.148689311,-0.656866123,0.134597565,-0.384942964,-0.070964625,0.122473717,0.098378449,0.000206523,9.99,0
-1.34352892,2.345343203,-0.919444511,1.107645038,-0.344612956,-0.824158673,-0.238774543,1.062547088,0.55443409,-0.273545757,0.329546582,-1.670250765,2.314779008,2.658595187,0.036548781,-0.578531479,1.321910525,-0.283780496,-0.256056844,-0.080055363,0.080046071,0.501337517,0.209319489,0.035797242,-0.620077056,-0.409667611,0.2814594,0.139605063,3.99,0
0.738765687,-1.151515189,0.823369418,0.727329398,-1.283854686,0.12000674,-0.456014957,-0.009719252,-0.872842567,0.618541815,-0.247136247,0.55477848,1.507388603,-0.230739307,1.344637572,-1.210529991,-0.183386142,0.997484249,-1.832659143,0.050007911,-0.144007452,-0.442922169,-0.106051009,0.061486765,0.079419725,-0.433874425,0.053261572,0.089002321,273,0
1.36255078,-0.556110097,0.30763354,-0.76754245,-0.949810627,-0.54159223,-0.589438225,-0.035597818,-1.008114691,0.857248623,0.844987874,0.186145427,-0.169361439,0.355281099,0.34640305,-0.860998679,-0.419101845,1.518600953,-0.342685645,-0.471537115,-0.461014507,-0.933746114,0.091579849,0.004228345,0.092695849,0.908279067,-0.063278126,-0.002472608,12.54,0
1.319679053,-0.82678802,-1.582538458,-1.783382271,1.673937708,2.985186508,-0.608487806,0.644315392,-1.221785795,0.652897948,0.093177115,-0.661939412,0.122931514,0.217237054,0.707747835,1.269101255,-0.133525124,-1.46013955,1.141282214,0.365065575,-0.20498862,-1.074068487,0.017622032,0.977412264,0.476402025,-0.523730789,-0.029907607,0.022525264,98,0
2.000535912,-0.047047351,-0.959455676,0.577720588,-0.513135614,-1.810686264,0.207026618,-0.389953002,0.661949727,0.029906247,0.00234846,0.162037628,-0.933996342,0.713936022,0.815684859,-0.493316991,-0.077282567,-0.338793886,-0.63119867,-0.332753567,0.29992552,0.992808623,0.125113187,0.885913976,0.106495272,-0.157574552,-0.020931118,-0.05188709,2.49,0
-1.293565164,0.30684666,0.935594967,-1.639104086,-0.541231783,-0.696427503,-0.396423917,0.530565936,-1.288223584,-0.822788386,0.993992694,-0.895501597,-0.973903668,-1.531322956,-0.512649869,1.936985223,1.39057351,0.337986116,0.547655166,-0.01336087,0.33218158,0.704664327,-0.306042454,-0.044608023,0.619867512,0.021796687,-0.184185155,-0.011100382,29.95,0
0.023299549,0.82789133,-0.734016754,-0.959415838,1.836943709,1.271302958,0.619499716,0.498732737,-0.26664399,-0.795603017,1.097560206,0.588803873,-0.081582929,-0.762638377,-0.125995043,-0.167636918,0.728299174,-0.863442112,-0.781694886,-0.052744129,-0.250096153,-0.497998333,0.09047086,-1.049527042,-0.58872042,0.224210304,0.267749858,0.057121363,1.98,0
1.912885628,-1.586562022,-2.303389815,-1.809611376,1.374774234,3.556905335,-1.224751934,0.846890945,-0.22394206,0.70730519,-0.005661242,-0.406984502,0.086348721,-0.134246576,0.451871814,0.941970625,0.128926189,-1.500961394,0.407561091,0.308439312,0.279879917,0.465379293,0.098297133,0.733780671,-0.149627395,-0.172675866,-0.009132643,-0.0353314,143,0
1.611699123,-0.955545401,-0.452706109,0.755103575,-0.895111035,-0.572749632,-0.412578867,-0.210244632,2.38958137,-0.380020049,-0.059820475,-2.515927996,1.480174615,1.479075846,0.208553935,0.584386399,0.053216959,0.49672952,-0.626983039,0.175064607,0.145055174,0.314909312,-5.60E-05,-0.124694439,-0.420792274,0.484918005,-0.096201597,-0.018657165,218,0
0.808547079,-0.585946869,2.119048494,3.170361662,-1.517726051,1.018239426,-1.084502223,0.427132085,1.157179025,0.185074569,-1.676293374,0.442382232,-0.168413352,-1.239923374,-1.879668574,0.132898628,0.092589231,-0.047586956,-0.582176611,0.065251822,0.135520911,0.591554157,-0.221520841,0.4521562,0.424257048,0.237587912,0.070462833,0.06091546,126.47,0
-0.920268462,2.363578858,-3.522311392,1.686289786,-0.208879393,-1.611306027,0.219256235,0.997408536,-0.36822209,-1.297389274,-0.192946936,-0.610223114,-0.394836772,-2.657644729,1.129473296,1.399977613,3.137680551,1.829549763,-0.285627997,-0.094128261,-0.170236338,-0.368151016,0.330228011,-0.474087334,-0.202968492,-0.342967574,0.228512136,-0.218857032,89.99,0
-1.215555618,1.259982818,3.236210346,4.503749535,-0.472941413,2.304407104,-0.75630819,0.550393582,0.525017533,2.207460025,-2.509556882,-0.712113024,-0.044474662,-1.728577899,-0.895496146,-0.359081548,0.346268331,0.617384219,1.723760625,0.783675464,-0.145316782,0.581409604,-0.479920545,-0.623659235,0.380522206,0.702574512,0.58416352,0.175683129,5.76,0
1.802112407,0.248334816,0.482211165,4.016224796,-0.348099492,0.535486027,-0.763555563,0.204138442,0.876185279,1.191659518,1.19809292,-2.366332474,0.920435145,1.501346184,-1.95156633,1.356598796,-0.359574766,0.919308026,-1.718162687,-0.345722442,0.132494514,0.669420959,0.162959058,-0.0161382,-0.27947131,0.025022364,-0.02009346,-0.047651377,14.1,0
-1.434066452,1.019301577,0.26080314,-3.18319004,-0.704193296,-1.434448936,0.015343136,0.657001977,1.18691314,-2.133975297,-1.060506535,1.229691173,0.703951599,0.266545473,-0.096770474,0.207883712,-0.54307097,-0.260514809,-0.546511911,-0.340846611,-0.053930242,-0.288300276,0.117809009,0.032447239,-0.45563665,-0.827069616,-0.110070665,0.109283237,6.13,0
-4.446846548,-0.014793158,-5.126306996,6.945129976,5.269255348,-4.297177163,-2.591241685,0.342670615,-3.880663045,-3.976525139,5.730084356,-5.031868148,-1.135439109,-10.78705057,0.265456231,-1.104217463,0.636412737,0.994101369,-0.688720555,-0.108006423,0.247912823,-0.049586179,-0.226016962,-0.401235601,0.856123603,0.661272427,0.492559739,0.97183435,1,1
-1.202659686,1.444311586,1.734280544,-0.3036973,-0.20662643,0.163488011,-0.627734097,-2.671198956,-0.292238848,-1.398756463,-0.699550993,0.886676997,1.105255206,0.134836513,1.097003208,-0.050018139,-0.296010834,0.173916932,0.595836976,0.712991296,-1.339872425,0.224970141,-0.05198227,-0.054172558,0.289197421,-0.691918583,-0.050660404,0.120493254,1,0
1.114270088,-1.084925813,0.873098705,-0.716837344,-1.405362354,0.085765418,-1.12573989,0.231227283,-0.58421971,0.708034235,1.501595006,-0.165154352,-0.352209772,-0.088660243,0.740809342,1.422634034,0.118340913,-0.71718102,0.130222151,0.216548459,0.508500266,1.188514823,-0.157749356,0.06263579,0.272105401,-0.044968209,0.029386428,0.026768964,102,0
-1.876578526,-1.408218932,2.100280992,0.490454136,0.418630849,2.371925732,0.422786054,0.143439804,1.549985496,-0.32809729,-1.155938201,0.26456624,-0.49328208,-1.545909743,-2.290193074,-0.015739703,-0.768462991,0.498944739,0.342087631,-0.218147502,-0.190281377,0.427951735,-0.075853323,-1.676697093,0.306424864,-0.319017009,-0.354857801,-0.075419988,241.8,0
1.290801877,-0.359460725,0.227160778,-0.491499289,-0.940339805,-1.418982073,0.057196067,-0.432737968,-1.320741139,0.615613839,0.109248247,0.688961961,1.405040185,0.076782003,0.55581546,-1.530153966,0.109970548,0.097024412,-0.628738637,-0.314761594,-0.740502629,-1.778608671,0.272518077,0.709756544,-0.034192207,0.59479579,-0.07671944,0.023053909,58.5,0
2.194730972,-0.13517638,-2.231705901,0.296276302,0.775475259,-0.514329624,0.422952915,-0.450649657,-1.328109098,1.130348751,-1.409254798,0.161617044,1.347672631,0.406594881,0.060964664,-1.789000368,-0.464823638,0.975675077,-0.952538429,-0.538563152,-0.263121608,-0.195730908,-0.006216027,0.009141208,0.488594914,-0.475617875,-0.005829807,-0.053556108,25,0
-0.035693598,0.231418531,0.922317426,0.863674793,0.47035266,0.857059883,-0.563556303,0.21816597,-0.097767322,0.403770898,0.333651138,0.850077657,1.321451551,-0.228493019,0.810108104,-0.44970325,-0.101644315,1.10310618,2.979810447,0.254976421,0.315235942,1.199641782,-0.161863525,0.222306599,-1.172131599,0.862474066,0.195104129,0.209739248,1.18,0
-0.195665986,0.139569853,1.501438782,-1.473362887,-0.53708959,-0.433607624,-0.006892257,0.098227621,-1.435154359,0.365654766,0.837563791,-0.827311006,-0.963928289,0.139333483,-0.045409338,1.436435688,-0.075777454,-0.664681071,1.208144615,0.089227771,0.042037306,-0.114789174,0.010417181,-0.056166148,-0.57142653,-0.566483855,0.128475381,0.135287705,15,0
-0.662966939,0.430978597,1.461677843,-0.180975504,0.865833016,0.578983882,0.524726657,0.157966799,-0.028305356,-0.112427798,0.316502258,0.280291835,-0.612504694,-0.111415719,-0.713704281,-0.32814928,-0.299750535,-0.158422918,0.652068575,0.219540049,-0.196891058,-0.23642364,-0.208993044,-0.824449017,-0.032788273,0.277932734,0.151758389,-0.067440941,16.06,0
-1.161681032,0.179394579,1.614346813,-0.378589131,0.111675598,-0.764785845,0.581851742,-0.488662707,0.588052303,-0.118186333,-0.626940337,0.370732787,0.453381626,-0.837066866,-0.461410673,-0.578012826,0.01803676,-0.684618575,0.715908355,-0.346539214,-0.145231266,0.239990695,0.115014205,0.497025753,0.036558191,1.019992613,-0.547828669,-0.261465723,3.1,0
2.103784434,0.040485457,-1.435817433,0.326886973,0.362828052,-0.728570919,0.031434059,-0.327775969,2.134520054,-0.454073102,-0.1345195,-2.582622227,1.228063203,1.995733344,0.240260571,-0.188068373,0.109424862,0.540866069,-0.277705194,-0.294068087,0.089525681,0.629750172,-0.003124259,0.421896588,0.349244172,-0.473644352,-0.026883403,-0.05727163,1,0
-2.906237698,2.612054242,-1.443020363,-3.01176976,-0.087621075,-0.890156996,0.083349183,1.289199989,0.490228534,0.115814549,-0.334422607,1.105957428,0.330004446,0.792380423,-1.176548354,0.974247656,-0.951882296,-0.043204206,-0.348126513,0.406499957,-0.341628321,-0.965835723,-0.038924208,-1.049443772,0.40100011,0.44797974,0.474985686,0.322694798,1,0
2.016948542,-0.029509895,-1.854274721,0.582068084,0.258988306,-0.676509316,-0.086429646,-0.051437906,0.759233502,-0.471346849,0.514850649,0.070195629,-1.239860514,-1.319164419,-0.974131264,0.498356818,0.878611079,0.955898182,0.35290893,-0.221232875,-0.022642087,0.165389545,-0.023086662,-0.590007751,0.087101814,0.652028147,-0.052455976,-0.046995174,6.99,0
1.536887067,-1.160706685,-1.087210998,0.276656594,-0.369258163,0.085903688,-0.160225074,-0.019096885,1.366253546,-0.348796449,-1.453110589,0.065043486,-0.022885225,0.145291189,1.222259791,0.508412473,-0.922849777,0.367189285,0.072413723,0.342069592,-0.022640271,-0.595251936,0.065055137,-0.024420561,-0.360209462,-0.950327527,-0.000865777,0.019045728,273.04,0
-0.876499288,0.370853476,0.500250702,-0.649741374,0.330965181,-0.071953692,1.817721835,-0.228496626,-0.857476913,-0.888068129,-1.084738425,-0.575161923,0.049308515,0.349494829,0.739897366,-0.040425604,-0.43469778,0.159108624,0.362109888,0.534809291,0.318691832,0.4995747,-0.073790736,0.531840819,0.936598959,0.968541665,-0.13153606,0.055747103,222.31,0
1.210436431,-0.49369874,0.296737432,-1.546361139,-0.811500364,-0.577385845,-0.469527257,0.092327869,1.277568445,-0.88902314,1.639196337,0.907207827,-0.837672302,0.582213955,1.506689078,-0.422032765,-0.150260205,0.310889006,0.488222402,-0.130307406,0.228724879,0.752840555,-0.120199819,0.066658559,0.457985687,0.142533792,0.019238414,0.001800399,13.53,0
-0.024110915,-0.252063924,1.570240048,-1.940307638,-1.139410668,-0.931963241,-0.309871488,-0.131652597,-2.340746835,1.015168429,-0.749385126,-1.540110214,-0.225677456,-0.28447072,0.421564268,-0.479675214,0.566674229,0.207011419,-0.073013282,-0.331286344,-0.148133313,-0.081877966,-0.114774714,0.339013324,-0.098789914,-0.244578833,0.080277612,0.058371114,2.69,0
1.843397586,-0.521489699,-1.675930549,0.620004599,0.401867535,1.151836321,-0.841977274,0.472926658,-0.468078904,0.158025704,1.086310501,-0.03707037,-0.565501742,-1.860091236,0.543218563,-1.112074988,1.744726821,1.715137903,-2.134425791,-0.616470242,-0.325266255,-0.343672072,0.189475765,-1.908406101,-0.369814079,-0.561234284,0.125582965,-0.002577563,56,0
-0.813262423,0.843313554,0.295005637,-1.845242661,-0.31680847,-1.223102677,0.869783588,0.234505487,0.274956505,-1.512146439,1.225409206,1.968251065,0.725327364,0.474719133,-0.964277673,-0.740881328,-0.24110898,0.151441144,0.336984495,0.011987019,0.236726072,0.799047291,-0.018282143,0.579195327,-0.045211793,-0.852887498,0.299935936,0.177867615,62.1,0
1.093026974,0.069188192,0.785233718,1.205532614,-0.698502861,-0.537038185,-0.203625707,0.076301326,0.019770682,0.21575695,1.309768346,0.399010537,-1.115049739,0.650295739,0.50414734,0.557213609,-0.665293247,0.47150827,-0.25945334,-0.135423123,-0.006642137,-0.165080856,0.031710096,0.4903894,0.307131534,-0.508830717,0.017401269,0.026753871,36,0
-0.231062342,0.243032501,1.071749401,-0.324598401,-0.744681656,-0.760376502,-0.009596354,-0.564933423,-0.778560924,1.585076101,-0.195809884,-1.071852789,0.037042288,-0.479339911,1.427423332,0.377045549,0.62949603,-1.24232962,2.347807485,0.103763568,0.083894018,0.312004598,0.401759382,0.37486795,-1.629188232,-0.54953725,-0.496175842,0.026837807,12,0
